TaxID	CLARK	Kaiju	Kraken
2909	292564	NA	NA	NA
2910	502025	NA	NA	NA
2911	1130804	NA	NA	NA
2912	1379909	NA	NA	NA
2913	1384484	NA	NA	NA
2914	1437824	NA	NA	NA
2915	29547	NA	NA	NA
2916	349161	NA	NA	NA
2917	577650	NA	NA	NA
2918	926550	NA	NA	NA
2919	1004952	NA	NA	NA
2920	1130798	NA	NA	NA
2921	1223802	NA	NA	NA
2922	1304890	NA	NA	NA
2923	1311759	NA	NA	NA
2924	28883	NA	NA	NA
2925	36853	NA	NA	NA
2926	40323	NA	NA	NA
2927	53354	NA	NA	NA
2928	76832	NA	NA	NA
2929	83406	NA	NA	NA
2930	85023	NA	NA	NA
2931	146919	NA	NA	NA
2932	208596	NA	NA	NA
2933	266265	NA	NA	NA
2934	314315	NA	NA	NA
2935	375175	NA	NA	NA
2936	485916	NA	NA	NA
2937	869212	NA	NA	NA
2938	1178482	NA	NA	NA
2939	1224162	NA	NA	NA
2940	2003121	NA	NA	NA
2941	469378	NA	NA	NA
2942	472569	NA	NA	NA
2943	656519	NA	NA	NA
2944	1167006	NA	NA	NA
2945	1214179	NA	NA	NA
2946	1247726	NA	NA	NA
2947	1334629	NA	NA	NA
2948	1541959	NA	NA	NA
2949	28450	NA	NA	NA
2950	49082	NA	NA	NA
2951	129337	NA	NA	NA
2952	190893	NA	NA	NA
2953	265072	NA	NA	NA
2954	360911	NA	NA	NA
2955	445932	NA	NA	NA
2956	562970	NA	NA	NA
2957	653733	NA	NA	NA
2958	658445	NA	NA	NA
2959	660470	NA	NA	NA
2960	946333	NA	NA	NA
2961	1032480	NA	NA	NA
2962	41297	NA	NA	NA
2963	52959	NA	NA	NA
2964	54571	NA	NA	NA
2965	61624	NA	NA	NA
2966	202907	NA	NA	NA
2967	386415	NA	NA	NA
2968	395494	NA	NA	NA
2969	401053	NA	NA	NA
2970	435897	NA	NA	NA
2971	460265	NA	NA	NA
2972	580332	NA	NA	NA
2973	661478	NA	NA	NA
2974	754476	NA	NA	NA
2975	1254432	NA	NA	NA
2976	1508404	NA	NA	NA
2977	1630693	NA	NA	NA
2978	1756149	NA	NA	NA
2979	2335	NA	NA	NA
2980	29549	NA	NA	NA
2981	56112	NA	NA	NA
2982	111527	NA	NA	NA
2983	135735	NA	NA	NA
2984	136857	NA	NA	NA
2985	186807	NA	NA	NA
2986	272623	NA	NA	NA
2987	349106	NA	NA	NA
2988	471852	NA	NA	NA
2989	575540	NA	NA	NA
2990	706587	NA	NA	NA
2991	709032	NA	NA	NA
2992	767817	NA	NA	NA
2993	889378	NA	NA	NA
2994	981222	NA	NA	NA
2995	1042163	NA	NA	NA
2996	1082851	NA	NA	NA
2997	1144275	NA	NA	NA
2998	1300344	NA	NA	NA
2999	1328859	NA	NA	NA
3000	1435069	NA	NA	NA
3001	1499392	NA	NA	NA
3002	1555112	NA	NA	NA
3003	1883416	NA	NA	NA
3004	29554	NA	NA	NA
3005	56780	NA	NA	NA
3006	228410	NA	NA	NA
3007	378753	NA	NA	NA
3008	446465	NA	NA	NA
3009	479433	NA	NA	NA
3010	691964	NA	NA	NA
3011	927083	NA	NA	NA
3012	1903412	NA	NA	NA
3013	12960	NA	NA	NA
3014	28258	NA	NA	NA
3015	35755	NA	NA	NA
3016	43771	NA	NA	NA
3017	76853	NA	NA	NA
3018	82115	NA	NA	NA
3019	84112	NA	NA	NA
3020	187493	NA	NA	NA
3021	246194	NA	NA	NA
3022	317025	NA	NA	NA
3023	414684	NA	NA	NA
3024	481743	NA	NA	NA
3025	483547	NA	NA	NA
3026	498761	NA	NA	NA
3027	517418	NA	NA	NA
3028	572479	NA	NA	NA
3029	651182	NA	NA	NA
3030	765912	NA	NA	NA
3031	1196031	NA	NA	NA
3032	1407071	NA	NA	NA
3033	1470540	NA	NA	NA
3034	1678028	NA	NA	NA
3035	1737490	NA	NA	NA
3036	13687	NA	NA	NA
3037	33882	NA	NA	NA
3038	40324	NA	NA	NA
3039	76594	NA	NA	NA
3040	85581	NA	NA	NA
3041	243365	NA	NA	NA
3042	273068	NA	NA	NA
3043	273121	NA	NA	NA
3044	335541	NA	NA	NA
3045	342108	NA	NA	NA
3046	398767	NA	NA	NA
3047	402881	NA	NA	NA
3048	446860	NA	NA	NA
3049	465721	NA	NA	NA
3050	480520	NA	NA	NA
3051	696281	NA	NA	NA
3052	717605	NA	NA	NA
3053	768704	NA	NA	NA
3054	1335048	NA	NA	NA
3055	1434215	NA	NA	NA
3056	1486034	NA	NA	NA
3057	1970189	NA	NA	NA
3058	28028	NA	NA	NA
3059	76731	NA	NA	NA
3060	79880	NA	NA	NA
3061	80854	NA	NA	NA
3062	84998	NA	NA	NA
3063	85643	NA	NA	NA
3064	160660	NA	NA	NA
3065	240427	NA	NA	NA
3066	272558	NA	NA	NA
3067	314722	NA	NA	NA
3068	357804	NA	NA	NA
3069	398511	NA	NA	NA
3070	526224	NA	NA	NA
3071	662755	NA	NA	NA
3072	869303	NA	NA	NA
3073	1126833	NA	NA	NA
3074	1658671	NA	NA	NA
3075	1686310	NA	NA	NA
3076	32033	NA	NA	NA
3077	47763	NA	NA	NA
3078	53336	NA	NA	NA
3079	133925	NA	NA	NA
3080	203122	NA	NA	NA
3081	204669	NA	NA	NA
3082	262324	NA	NA	NA
3083	266117	NA	NA	NA
3084	465541	NA	NA	NA
3085	469371	NA	NA	NA
3086	469383	NA	NA	NA
3087	573370	NA	NA	NA
3088	595537	NA	NA	NA
3089	644282	NA	NA	NA
3090	646529	NA	NA	NA
3091	1028416	NA	NA	NA
3092	1162668	NA	NA	NA
3093	1334193	NA	NA	NA
3094	1353243	NA	NA	NA
3095	1842540	NA	NA	NA
3096	1847728	NA	NA	NA
3097	1903411	NA	NA	NA
3098	2008794	NA	NA	NA
3099	2745	NA	NA	NA
3100	33970	NA	NA	NA
3101	37329	NA	NA	NA
3102	43988	NA	NA	NA
3103	119602	NA	NA	NA
3104	123899	NA	NA	NA
3105	161895	NA	NA	NA
3106	191610	NA	NA	NA
3107	203123	NA	NA	NA
3108	376489	NA	NA	NA
3109	407035	NA	NA	NA
3110	693977	NA	NA	NA
3111	698758	NA	NA	NA
3112	1123366	NA	NA	NA
3113	1391653	NA	NA	NA
3114	1415657	NA	NA	NA
3115	1978339	NA	NA	NA
3116	53408	NA	NA	NA
3117	62977	NA	NA	NA
3118	204457	NA	NA	NA
3119	290315	NA	NA	NA
3120	338963	NA	NA	NA
3121	351605	NA	NA	NA
3122	400634	NA	NA	NA
3123	545123	NA	NA	NA
3124	571913	NA	NA	NA
3125	926569	NA	NA	NA
3126	929506	NA	NA	NA
3127	1072256	NA	NA	NA
3128	1300150	NA	NA	NA
3129	1324350	NA	NA	NA
3130	1328314	NA	NA	NA
3131	1437875	NA	NA	NA
3132	1450761	NA	NA	NA
3133	1547283	NA	NA	NA
3134	1579979	NA	NA	NA
3135	1667587	NA	NA	NA
3136	48736	NA	NA	NA
3137	65058	NA	NA	NA
3138	98228	NA	NA	NA
3139	161896	NA	NA	NA
3140	230361	NA	NA	NA
3141	243233	NA	NA	NA
3142	257708	NA	NA	NA
3143	266264	NA	NA	NA
3144	309801	NA	NA	NA
3145	391936	NA	NA	NA
3146	394503	NA	NA	NA
3147	403833	NA	NA	NA
3148	446470	NA	NA	NA
3149	457570	NA	NA	NA
3150	502558	NA	NA	NA
3151	586416	NA	NA	NA
3152	1071400	NA	NA	NA
3153	1110502	NA	NA	NA
3154	1121362	NA	NA	NA
3155	1133849	NA	NA	NA
3156	1134435	NA	NA	NA
3157	1224163	NA	NA	NA
3158	1437874	NA	NA	NA
3159	1462996	NA	NA	NA
3160	1508657	NA	NA	NA
3161	1603606	NA	NA	NA
3162	1606016	NA	NA	NA
3163	1658665	NA	NA	NA
3164	1727196	NA	NA	NA
3165	1763535	NA	NA	NA
3166	10662	NA	NA	NA
3167	29574	NA	NA	NA
3168	29575	NA	NA	NA
3169	54291	NA	NA	NA
3170	157783	NA	NA	NA
3171	161398	NA	NA	NA
3172	161899	NA	NA	NA
3173	199441	NA	NA	NA
3174	222136	NA	NA	NA
3175	240015	NA	NA	NA
3176	241244	NA	NA	NA
3177	246432	NA	NA	NA
3178	252514	NA	NA	NA
3179	261164	NA	NA	NA
3180	261292	NA	NA	NA
3181	319938	NA	NA	NA
3182	354276	NA	NA	NA
3183	381764	NA	NA	NA
3184	420662	NA	NA	NA
3185	448385	NA	NA	NA
3186	479435	NA	NA	NA
3187	511691	NA	NA	NA
3188	558173	NA	NA	NA
3189	630626	NA	NA	NA
3190	637971	NA	NA	NA
3191	643648	NA	NA	NA
3192	743718	NA	NA	NA
3193	862908	NA	NA	NA
3194	868595	NA	NA	NA
3195	1036672	NA	NA	NA
3196	1121267	NA	NA	NA
3197	1285583	NA	NA	NA
3198	1423721	NA	NA	NA
3199	1458425	NA	NA	NA
3200	1662285	NA	NA	NA
3201	1690815	NA	NA	NA
3202	1750719	NA	NA	NA
3203	1860122	NA	NA	NA
3204	1931241	NA	NA	NA
3205	51665	NA	NA	NA
3206	68287	NA	NA	NA
3207	76114	NA	NA	NA
3208	94624	NA	NA	NA
3209	156889	NA	NA	NA
3210	298653	NA	NA	NA
3211	323449	NA	NA	NA
3212	326424	NA	NA	NA
3213	373903	NA	NA	NA
3214	378806	NA	NA	NA
3215	675635	NA	NA	NA
3216	690850	NA	NA	NA
3217	749414	NA	NA	NA
3218	1054217	NA	NA	NA
3219	1150461	NA	NA	NA
3220	1178515	NA	NA	NA
3221	1230341	NA	NA	NA
3222	1404245	NA	NA	NA
3223	1449976	NA	NA	NA
3224	1548547	NA	NA	NA
3225	1630135	NA	NA	NA
3226	1891926	NA	NA	NA
3227	42256	NA	NA	NA
3228	68295	NA	NA	NA
3229	75105	NA	NA	NA
3230	81479	NA	NA	NA
3231	84022	NA	NA	NA
3232	84999	NA	NA	NA
3233	135621	NA	NA	NA
3234	224471	NA	NA	NA
3235	225992	NA	NA	NA
3236	270351	NA	NA	NA
3237	289376	NA	NA	NA
3238	290512	NA	NA	NA
3239	331678	NA	NA	NA
3240	357808	NA	NA	NA
3241	409026	NA	NA	NA
3242	429009	NA	NA	NA
3243	434271	NA	NA	NA
3244	445710	NA	NA	NA
3245	452652	NA	NA	NA
3246	471856	NA	NA	NA
3247	479432	NA	NA	NA
3248	512565	NA	NA	NA
3249	525146	NA	NA	NA
3250	526225	NA	NA	NA
3251	530564	NA	NA	NA
3252	536227	NA	NA	NA
3253	552526	NA	NA	NA
3254	655015	NA	NA	NA
3255	680279	NA	NA	NA
3256	749222	NA	NA	NA
3257	756499	NA	NA	NA
3258	795665	NA	NA	NA
3259	864564	NA	NA	NA
3260	871963	NA	NA	NA
3261	1142394	NA	NA	NA
3262	1223515	NA	NA	NA
3263	1298851	NA	NA	NA
3264	1348114	NA	NA	NA
3265	1367477	NA	NA	NA
3266	1448274	NA	NA	NA
3267	1458985	NA	NA	NA
3268	1586287	NA	NA	NA
3269	1608628	NA	NA	NA
3270	1695218	NA	NA	NA
3271	1763538	NA	NA	NA
3272	1810504	NA	NA	NA
3273	1823759	NA	NA	NA
3274	1841863	NA	NA	NA
3275	1926494	NA	NA	NA
3276	28447	NA	NA	NA
3277	29486	NA	NA	NA
3278	31953	NA	NA	NA
3279	69966	NA	NA	NA
3280	103817	NA	NA	NA
3281	122277	NA	NA	NA
3282	141451	NA	NA	NA
3283	150247	NA	NA	NA
3284	234267	NA	NA	NA
3285	242231	NA	NA	NA
3286	251221	NA	NA	NA
3287	279113	NA	NA	NA
3288	324057	NA	NA	NA
3289	340177	NA	NA	NA
3290	416269	NA	NA	NA
3291	441768	NA	NA	NA
3292	504090	NA	NA	NA
3293	528191	NA	NA	NA
3294	574087	NA	NA	NA
3295	632773	NA	NA	NA
3296	639282	NA	NA	NA
3297	643562	NA	NA	NA
3298	656366	NA	NA	NA
3299	674703	NA	NA	NA
3300	694431	NA	NA	NA
3301	717610	NA	NA	NA
3302	756272	NA	NA	NA
3303	1003195	NA	NA	NA
3304	1117647	NA	NA	NA
3305	1196844	NA	NA	NA
3306	1318466	NA	NA	NA
3307	1367847	NA	NA	NA
3308	1408281	NA	NA	NA
3309	1415166	NA	NA	NA
3310	1471761	NA	NA	NA
3311	1804984	NA	NA	NA
3312	2371	NA	NA	NA
3313	29580	NA	NA	NA
3314	34037	NA	NA	NA
3315	36805	NA	NA	NA
3316	52584	NA	NA	NA
3317	71999	NA	NA	NA
3318	79883	NA	NA	NA
3319	118163	NA	NA	NA
3320	160799	NA	NA	NA
3321	162209	NA	NA	NA
3322	186814	NA	NA	NA
3323	186822	NA	NA	NA
3324	187272	NA	NA	NA
3325	187452	NA	NA	NA
3326	196162	NA	NA	NA
3327	231454	NA	NA	NA
3328	338969	NA	NA	NA
3329	365046	NA	NA	NA
3330	375286	NA	NA	NA
3331	379066	NA	NA	NA
3332	443143	NA	NA	NA
3333	446462	NA	NA	NA
3334	521096	NA	NA	NA
3335	525897	NA	NA	NA
3336	582402	NA	NA	NA
3337	670052	NA	NA	NA
3338	710696	NA	NA	NA
3339	930806	NA	NA	NA
3340	1082931	NA	NA	NA
3341	1085623	NA	NA	NA
3342	1091494	NA	NA	NA
3343	1109743	NA	NA	NA
3344	1116231	NA	NA	NA
3345	1138822	NA	NA	NA
3346	1183438	NA	NA	NA
3347	1205910	NA	NA	NA
3348	1249552	NA	NA	NA
3349	1386087	NA	NA	NA
3350	1494608	NA	NA	NA
3351	1538553	NA	NA	NA
3352	1704044	NA	NA	NA
3353	1795631	NA	NA	NA
3354	1849491	NA	NA	NA
3355	2420	NA	NA	NA
3356	28228	NA	NA	NA
3357	32003	NA	NA	NA
3358	44742	NA	NA	NA
3359	106633	NA	NA	NA
3360	134676	NA	NA	NA
3361	135577	NA	NA	NA
3362	136843	NA	NA	NA
3363	160798	NA	NA	NA
3364	243230	NA	NA	NA
3365	246200	NA	NA	NA
3366	286104	NA	NA	NA
3367	290317	NA	NA	NA
3368	298386	NA	NA	NA
3369	318167	NA	NA	NA
3370	338966	NA	NA	NA
3371	377629	NA	NA	NA
3372	391038	NA	NA	NA
3373	402384	NA	NA	NA
3374	404589	NA	NA	NA
3375	417290	NA	NA	NA
3376	426117	NA	NA	NA
3377	444103	NA	NA	NA
3378	446466	NA	NA	NA
3379	446469	NA	NA	NA
3380	477641	NA	NA	NA
3381	479431	NA	NA	NA
3382	498211	NA	NA	NA
3383	541000	NA	NA	NA
3384	649639	NA	NA	NA
3385	748247	NA	NA	NA
3386	767434	NA	NA	NA
3387	768670	NA	NA	NA
3388	888061	NA	NA	NA
3389	930805	NA	NA	NA
3390	944547	NA	NA	NA
3391	1076934	NA	NA	NA
3392	1150468	NA	NA	NA
3393	1163617	NA	NA	NA
3394	1442136	NA	NA	NA
3395	1591088	NA	NA	NA
3396	1637999	NA	NA	NA
3397	1769779	NA	NA	NA
3398	1842727	NA	NA	NA
3399	1868325	NA	NA	NA
3400	1985873	NA	NA	NA
3401	28895	NA	NA	NA
3402	37927	NA	NA	NA
3403	43657	NA	NA	NA
3404	67267	NA	NA	NA
3405	84406	NA	NA	NA
3406	123214	NA	NA	NA
3407	137591	NA	NA	NA
3408	171550	NA	NA	NA
3409	186813	NA	NA	NA
3410	216816	NA	NA	NA
3411	227882	NA	NA	NA
3412	228405	NA	NA	NA
3413	243899	NA	NA	NA
3414	252356	NA	NA	NA
3415	324925	NA	NA	NA
3416	349521	NA	NA	NA
3417	391735	NA	NA	NA
3418	395963	NA	NA	NA
3419	525898	NA	NA	NA
3420	572480	NA	NA	NA
3421	644966	NA	NA	NA
3422	666686	NA	NA	NA
3423	682795	NA	NA	NA
3424	688269	NA	NA	NA
3425	765911	NA	NA	NA
3426	1127134	NA	NA	NA
3427	1349819	NA	NA	NA
3428	1608473	NA	NA	NA
3429	1631871	NA	NA	NA
3430	1715989	NA	NA	NA
3431	28025	NA	NA	NA
3432	51663	NA	NA	NA
3433	68895	NA	NA	NA
3434	86664	NA	NA	NA
3435	91604	NA	NA	NA
3436	94132	NA	NA	NA
3437	134962	NA	NA	NA
3438	138119	NA	NA	NA
3439	187303	NA	NA	NA
3440	198620	NA	NA	NA
3441	202752	NA	NA	NA
3442	221109	NA	NA	NA
3443	274493	NA	NA	NA
3444	283734	NA	NA	NA
3445	292415	NA	NA	NA
3446	313590	NA	NA	NA
3447	590998	NA	NA	NA
3448	653685	NA	NA	NA
3449	680198	NA	NA	NA
3450	754477	NA	NA	NA
3451	755731	NA	NA	NA
3452	758793	NA	NA	NA
3453	857087	NA	NA	NA
3454	935591	NA	NA	NA
3455	1045858	NA	NA	NA
3456	1255043	NA	NA	NA
3457	1313172	NA	NA	NA
3458	1330330	NA	NA	NA
3459	1484157	NA	NA	NA
3460	1504981	NA	NA	NA
3461	1566358	NA	NA	NA
3462	1579316	NA	NA	NA
3463	1620392	NA	NA	NA
3464	1622193	NA	NA	NA
3465	1697053	NA	NA	NA
3466	1701813	NA	NA	NA
3467	1707785	NA	NA	NA
3468	1768242	NA	NA	NA
3469	1795630	NA	NA	NA
3470	1833852	NA	NA	NA
3471	1841249	NA	NA	NA
3472	1842539	NA	NA	NA
3473	2422	NA	NA	NA
3474	44574	NA	NA	NA
3475	53444	NA	NA	NA
3476	56458	NA	NA	NA
3477	61647	NA	NA	NA
3478	76759	NA	NA	NA
3479	119065	NA	NA	NA
3480	146827	NA	NA	NA
3481	206389	NA	NA	NA
3482	212767	NA	NA	NA
3483	243090	NA	NA	NA
3484	264697	NA	NA	NA
3485	319225	NA	NA	NA
3486	351627	NA	NA	NA
3487	366522	NA	NA	NA
3488	414771	NA	NA	NA
3489	445709	NA	NA	NA
3490	453304	NA	NA	NA
3491	472759	NA	NA	NA
3492	478801	NA	NA	NA
3493	479434	NA	NA	NA
3494	504728	NA	NA	NA
3495	525904	NA	NA	NA
3496	572477	NA	NA	NA
3497	593907	NA	NA	NA
3498	649638	NA	NA	NA
3499	702967	NA	NA	NA
3500	717785	NA	NA	NA
3501	858619	NA	NA	NA
3502	882378	NA	NA	NA
3503	991905	NA	NA	NA
3504	1150469	NA	NA	NA
3505	1184267	NA	NA	NA
3506	1200352	NA	NA	NA
3507	1288970	NA	NA	NA
3508	1349767	NA	NA	NA
3509	1357915	NA	NA	NA
3510	1379270	NA	NA	NA
3511	1392998	NA	NA	NA
3512	1842536	NA	NA	NA
3513	10744	NA	NA	NA
3514	29433	NA	NA	NA
3515	37332	NA	NA	NA
3516	43658	NA	NA	NA
3517	44577	NA	NA	NA
3518	45989	NA	NA	NA
3519	65496	NA	NA	NA
3520	95486	NA	NA	NA
3521	149698	NA	NA	NA
3522	152331	NA	NA	NA
3523	156978	NA	NA	NA
3524	167879	NA	NA	NA
3525	186804	NA	NA	NA
3526	292691	NA	NA	NA
3527	296591	NA	NA	NA
3528	312309	NA	NA	NA
3529	329726	NA	NA	NA
3530	335929	NA	NA	NA
3531	340345	NA	NA	NA
3532	394958	NA	NA	NA
3533	410358	NA	NA	NA
3534	573065	NA	NA	NA
3535	608538	NA	NA	NA
3536	634500	NA	NA	NA
3537	656178	NA	NA	NA
3538	717774	NA	NA	NA
3539	743720	NA	NA	NA
3540	745310	NA	NA	NA
3541	765869	NA	NA	NA
3542	796606	NA	NA	NA
3543	880072	NA	NA	NA
3544	946483	NA	NA	NA
3545	1179773	NA	NA	NA
3546	1198114	NA	NA	NA
3547	1239307	NA	NA	NA
3548	1254439	NA	NA	NA
3549	1278073	NA	NA	NA
3550	1526571	NA	NA	NA
3551	1619308	NA	NA	NA
3552	1758689	NA	NA	NA
3553	1763536	NA	NA	NA
3554	1838286	NA	NA	NA
3555	1842537	NA	NA	NA
3556	1940762	NA	NA	NA
3557	1974213	NA	NA	NA
3558	28173	NA	NA	NA
3559	36809	NA	NA	NA
3560	53335	NA	NA	NA
3561	56110	NA	NA	NA
3562	69328	NA	NA	NA
3563	89059	NA	NA	NA
3564	96561	NA	NA	NA
3565	108981	NA	NA	NA
3566	148814	NA	NA	NA
3567	164348	NA	NA	NA
3568	169760	NA	NA	NA
3569	173479	NA	NA	NA
3570	213115	NA	NA	NA
3571	227290	NA	NA	NA
3572	266940	NA	NA	NA
3573	311402	NA	NA	NA
3574	323848	NA	NA	NA
3575	331113	NA	NA	NA
3576	386043	NA	NA	NA
3577	400668	NA	NA	NA
3578	401472	NA	NA	NA
3579	521098	NA	NA	NA
3580	526227	NA	NA	NA
3581	528244	NA	NA	NA
3582	595593	NA	NA	NA
3583	666681	NA	NA	NA
3584	667014	NA	NA	NA
3585	710421	NA	NA	NA
3586	717231	NA	NA	NA
3587	747365	NA	NA	NA
3588	931089	NA	NA	NA
3589	981539	NA	NA	NA
3590	1129794	NA	NA	NA
3591	1173263	NA	NA	NA
3592	1242245	NA	NA	NA
3593	1387353	NA	NA	NA
3594	1408160	NA	NA	NA
3595	1451189	NA	NA	NA
3596	1526658	NA	NA	NA
3597	1549858	NA	NA	NA
3598	1560345	NA	NA	NA
3599	1636152	NA	NA	NA
3600	1660067	NA	NA	NA
3601	1716143	NA	NA	NA
3602	1890424	NA	NA	NA
3603	1903186	NA	NA	NA
3604	1903410	NA	NA	NA
3605	28038	NA	NA	NA
3606	28196	NA	NA	NA
3607	33059	NA	NA	NA
3608	48003	NA	NA	NA
3609	74201	NA	NA	NA
3610	81682	NA	NA	NA
3611	81850	NA	NA	NA
3612	92947	NA	NA	NA
3613	179408	NA	NA	NA
3614	195253	NA	NA	NA
3615	211586	NA	NA	NA
3616	212717	NA	NA	NA
3617	243265	NA	NA	NA
3618	260552	NA	NA	NA
3619	290399	NA	NA	NA
3620	298654	NA	NA	NA
3621	306537	NA	NA	NA
3622	319795	NA	NA	NA
3623	326297	NA	NA	NA
3624	349221	NA	NA	NA
3625	396588	NA	NA	NA
3626	399320	NA	NA	NA
3627	439292	NA	NA	NA
3628	477974	NA	NA	NA
3629	521045	NA	NA	NA
3630	646413	NA	NA	NA
3631	697283	NA	NA	NA
3632	716816	NA	NA	NA
3633	759620	NA	NA	NA
3634	760142	NA	NA	NA
3635	909929	NA	NA	NA
3636	931276	NA	NA	NA
3637	1008459	NA	NA	NA
3638	1042878	NA	NA	NA
3639	1068978	NA	NA	NA
3640	1080068	NA	NA	NA
3641	1175296	NA	NA	NA
3642	1208324	NA	NA	NA
3643	1217721	NA	NA	NA
3644	1231626	NA	NA	NA
3645	1235591	NA	NA	NA
3646	1246626	NA	NA	NA
3647	1263829	NA	NA	NA
3648	1325564	NA	NA	NA
3649	1379159	NA	NA	NA
3650	1384459	NA	NA	NA
3651	1416627	NA	NA	NA
3652	1441930	NA	NA	NA
3653	1470434	NA	NA	NA
3654	1619313	NA	NA	NA
3655	1806885	NA	NA	NA
3656	1822464	NA	NA	NA
3657	1849967	NA	NA	NA
3658	1855823	NA	NA	NA
3659	1986204	NA	NA	NA
3660	28095	NA	NA	NA
3661	33057	NA	NA	NA
3662	34073	NA	NA	NA
3663	45658	NA	NA	NA
3664	47715	NA	NA	NA
3665	53345	NA	NA	NA
3666	109790	NA	NA	NA
3667	135619	NA	NA	NA
3668	136841	NA	NA	NA
3669	157920	NA	NA	NA
3670	193462	NA	NA	NA
3671	198107	NA	NA	NA
3672	207559	NA	NA	NA
3673	239934	NA	NA	NA
3674	272633	NA	NA	NA
3675	279058	NA	NA	NA
3676	315749	NA	NA	NA
3677	349124	NA	NA	NA
3678	366394	NA	NA	NA
3679	373994	NA	NA	NA
3680	413496	NA	NA	NA
3681	436114	NA	NA	NA
3682	463040	NA	NA	NA
3683	485915	NA	NA	NA
3684	511062	NA	NA	NA
3685	548476	NA	NA	NA
3686	583355	NA	NA	NA
3687	693444	NA	NA	NA
3688	715451	NA	NA	NA
3689	743967	NA	NA	NA
3690	762376	NA	NA	NA
3691	795359	NA	NA	NA
3692	868864	NA	NA	NA
3693	1006576	NA	NA	NA
3694	1076588	NA	NA	NA
3695	1108595	NA	NA	NA
3696	1144748	NA	NA	NA
3697	1173027	NA	NA	NA
3698	1185653	NA	NA	NA
3699	1219058	NA	NA	NA
3700	1231624	NA	NA	NA
3701	1266925	NA	NA	NA
3702	1288295	NA	NA	NA
3703	1348584	NA	NA	NA
3704	1392005	NA	NA	NA
3705	1484693	NA	NA	NA
3706	1507806	NA	NA	NA
3707	1546154	NA	NA	NA
3708	1564114	NA	NA	NA
3709	1570339	NA	NA	NA
3710	1632864	NA	NA	NA
3711	1692238	NA	NA	NA
3712	1751294	NA	NA	NA
3713	1812480	NA	NA	NA
3714	1945512	NA	NA	NA
3715	1962264	NA	NA	NA
3716	1987723	NA	NA	NA
3717	29487	NA	NA	NA
3718	29521	NA	NA	NA
3719	32011	NA	NA	NA
3720	33010	NA	NA	NA
3721	40576	NA	NA	NA
3722	41275	NA	NA	NA
3723	61015	NA	NA	NA
3724	68249	NA	NA	NA
3725	68525	NA	NA	NA
3726	72275	NA	NA	NA
3727	79206	NA	NA	NA
3728	83263	NA	NA	NA
3729	101571	NA	NA	NA
3730	121719	NA	NA	NA
3731	147645	NA	NA	NA
3732	158822	NA	NA	NA
3733	165695	NA	NA	NA
3734	197221	NA	NA	NA
3735	211110	NA	NA	NA
3736	265293	NA	NA	NA
3737	269800	NA	NA	NA
3738	272942	NA	NA	NA
3739	326298	NA	NA	NA
3740	330214	NA	NA	NA
3741	358220	NA	NA	NA
3742	443218	NA	NA	NA
3743	463025	NA	NA	NA
3744	465817	NA	NA	NA
3745	471857	NA	NA	NA
3746	552811	NA	NA	NA
3747	553510	NA	NA	NA
3748	556325	NA	NA	NA
3749	589865	NA	NA	NA
3750	648757	NA	NA	NA
3751	929102	NA	NA	NA
3752	936155	NA	NA	NA
3753	937775	NA	NA	NA
3754	990316	NA	NA	NA
3755	1074467	NA	NA	NA
3756	1136941	NA	NA	NA
3757	1145276	NA	NA	NA
3758	1146883	NA	NA	NA
3759	1147128	NA	NA	NA
3760	1221500	NA	NA	NA
3761	1236518	NA	NA	NA
3762	1267562	NA	NA	NA
3763	1288494	NA	NA	NA
3764	1291742	NA	NA	NA
3765	1300342	NA	NA	NA
3766	1354304	NA	NA	NA
3767	1408159	NA	NA	NA
3768	1455592	NA	NA	NA
3769	1458492	NA	NA	NA
3770	1536772	NA	NA	NA
3771	1536774	NA	NA	NA
3772	1643450	NA	NA	NA
3773	1644061	NA	NA	NA
3774	1652495	NA	NA	NA
3775	1660083	NA	NA	NA
3776	1850254	NA	NA	NA
3777	1887655	NA	NA	NA
3778	1904944	NA	NA	NA
3779	1930532	NA	NA	NA
3780	10704	NA	NA	NA
3781	28110	NA	NA	NA
3782	32002	NA	NA	NA
3783	33050	NA	NA	NA
3784	43662	NA	NA	NA
3785	43770	NA	NA	NA
3786	93220	NA	NA	NA
3787	111781	NA	NA	NA
3788	145458	NA	NA	NA
3789	168657	NA	NA	NA
3790	176299	NA	NA	NA
3791	179636	NA	NA	NA
3792	342113	NA	NA	NA
3793	351679	NA	NA	NA
3794	366602	NA	NA	NA
3795	380358	NA	NA	NA
3796	387092	NA	NA	NA
3797	392416	NA	NA	NA
3798	449447	NA	NA	NA
3799	463014	NA	NA	NA
3800	639283	NA	NA	NA
3801	648996	NA	NA	NA
3802	649831	NA	NA	NA
3803	666685	NA	NA	NA
3804	717772	NA	NA	NA
3805	862969	NA	NA	NA
3806	935590	NA	NA	NA
3807	1173025	NA	NA	NA
3808	1228997	NA	NA	NA
3809	1245469	NA	NA	NA
3810	1248727	NA	NA	NA
3811	1276647	NA	NA	NA
3812	1329200	NA	NA	NA
3813	1385664	NA	NA	NA
3814	1472767	NA	NA	NA
3815	1536769	NA	NA	NA
3816	1543721	NA	NA	NA
3817	1678128	NA	NA	NA
3818	1795053	NA	NA	NA
3819	1879023	NA	NA	NA
3820	1891675	NA	NA	NA
