TaxID	Kraken	Kaiju	CLARK
6751	2166	NA	NA	NA
6752	2167	NA	NA	NA
6753	216778	NA	17	NA
6754	216778	NA	NA	4
6755	216778	NA	NA	NA
6756	2168	NA	NA	NA
6757	216816	16	NA	NA
6758	216816	NA	26	NA
6759	216816	NA	NA	18
6760	216816	NA	NA	NA
6761	216895	NA	1	NA
6762	216895	NA	NA	NA
6763	2169	NA	NA	NA
6764	216933	NA	NA	3
6765	216935	NA	NA	3
6766	216938	NA	5	NA
6767	216938	NA	NA	5
6768	216938	NA	NA	NA
6769	216942	NA	6	NA
6770	216942	NA	NA	6
6771	216942	NA	NA	NA
6772	216944	NA	NA	1
6773	216945	NA	NA	4
6774	216946	NA	4	NA
6775	216946	NA	NA	2
6776	216946	NA	NA	NA
6777	217	NA	NA	7
6778	217	NA	NA	NA
6779	2170	NA	NA	NA
6780	2171	NA	NA	NA
6781	217159	10	NA	NA
6782	217159	NA	NA	13
6783	217159	NA	NA	NA
6784	2172	NA	45	NA
6785	2172	NA	NA	NA
6786	217204	10	NA	NA
6787	217204	NA	6	NA
6788	217204	NA	NA	13
6789	217204	NA	NA	NA
6790	2173	NA	6	NA
6791	2173	NA	NA	156
6792	2173	NA	NA	NA
6793	2174	NA	NA	NA
6794	2175	NA	12	NA
6795	2175	NA	NA	NA
6796	2176	NA	NA	NA
6797	2177	NA	6	NA
6798	2177	NA	NA	NA
6799	2178	NA	NA	NA
6800	2179	NA	NA	NA
6801	218	NA	NA	NA
6802	2180	NA	NA	NA
6803	2181	NA	NA	NA
6804	2182	NA	2	NA
6805	2182	NA	NA	NA
6806	2183	NA	NA	NA
6807	2184	NA	3	NA
6808	2184	NA	NA	NA
6809	218491	NA	4	NA
6810	218491	NA	NA	NA
6811	218493	NA	3	NA
6812	218493	NA	NA	NA
6813	218495	NA	78	NA
6814	218495	NA	NA	NA
6815	218496	NA	3	NA
6816	218496	NA	NA	NA
6817	2185	NA	NA	NA
6818	2186	NA	NA	NA
6819	2187	NA	NA	NA
6820	2188	NA	NA	NA
6821	2189	NA	NA	NA
6822	219	NA	NA	NA
6823	2190	NA	NA	NA
6824	2191	NA	3	NA
6825	2191	NA	NA	NA
6826	2192	NA	5	NA
6827	2192	NA	NA	NA
6828	2193	NA	NA	NA
6829	219334	NA	3	NA
6830	219334	NA	NA	NA
6831	2194	NA	14	NA
6832	2194	NA	NA	NA
6833	2195	NA	NA	NA
6834	219572	NA	4	NA
6835	219572	NA	NA	3
6836	219572	NA	NA	NA
6837	2196	NA	NA	NA
6838	2197	NA	NA	NA
6839	2198	NA	NA	NA
6840	2199	NA	NA	NA
6841	22	NA	104	NA
6842	22	NA	NA	NA
6843	220	NA	NA	NA
6844	2200	NA	5	NA
6845	2200	NA	NA	NA
6846	2201	NA	NA	NA
6847	2202	NA	NA	NA
6848	2203	NA	NA	NA
6849	2204	NA	NA	NA
6850	2205	NA	NA	NA
6851	2206	NA	35	NA
6852	2206	NA	NA	NA
6853	220664	NA	1	NA
6854	220664	NA	NA	NA
6855	220668	NA	1	NA
6856	220668	NA	NA	NA
6857	220697	NA	NA	7
6858	2207	NA	77	NA
6859	2207	NA	NA	NA
6860	2208	NA	8	NA
6861	2208	NA	NA	NA
6862	2209	NA	10	NA
6863	2209	NA	NA	NA
6864	221	NA	NA	NA
6865	2210	NA	NA	NA
6866	221027	161	NA	NA
6867	221027	NA	250	NA
6868	221027	NA	NA	162
6869	221027	NA	NA	NA
6870	2211	NA	NA	NA
6871	221109	NA	23	NA
6872	221109	NA	NA	NA
6873	2212	NA	NA	NA
6874	2213	NA	NA	NA
6875	2214	NA	NA	NA
6876	2215	NA	NA	NA
6877	2216	NA	NA	NA
6878	2217	NA	NA	NA
6879	2218	NA	NA	NA
6880	221822	NA	NA	3
6881	2219	NA	NA	NA
6882	221988	NA	1230	NA
6883	221988	NA	NA	NA
6884	222	NA	54	NA
6885	222	NA	NA	NA
6886	2220	NA	1	NA
6887	2220	NA	NA	NA
6888	2221	NA	NA	NA
6889	222136	NA	39	NA
6890	222136	NA	NA	NA
6891	2222	NA	NA	NA
6892	2223	NA	NA	NA
6893	2224	NA	NA	NA
6894	2225	NA	NA	NA
6895	222523	NA	2	NA
6896	222523	NA	NA	NA
6897	2226	NA	6	NA
6898	2226	NA	NA	NA
6899	2227	NA	NA	NA
6900	2228	NA	NA	NA
6901	222805	NA	4	NA
6902	222805	NA	NA	NA
6903	2229	NA	NA	NA
6904	222984	NA	1	NA
6905	222984	NA	NA	NA
6906	223	NA	NA	NA
6907	2230	NA	NA	NA
6908	2231	NA	NA	NA
6909	2232	NA	1	NA
6910	2232	NA	NA	NA
6911	223283	NA	3	NA
6912	223283	NA	NA	NA
6913	2233	NA	NA	NA
6914	2234	NA	6	NA
6915	2234	NA	NA	NA
6916	2235	NA	NA	NA
6917	2236	NA	NA	NA
6918	2237	NA	24	NA
6919	2237	NA	NA	NA
6920	2238	NA	NA	NA
6921	2239	NA	3	NA
6922	2239	NA	NA	NA
6923	223967	NA	NA	3
6924	224	NA	NA	NA
6925	2240	NA	NA	NA
6926	224027	NA	9	NA
6927	224027	NA	NA	NA
6928	2241	NA	NA	NA
6929	2242	NA	4	NA
6930	2242	NA	NA	NA
6931	2243	NA	NA	NA
6932	224324	NA	61	NA
6933	224324	NA	NA	NA
6934	2244	NA	NA	NA
6935	224471	NA	27	NA
6936	224471	NA	NA	NA
6937	2245	NA	NA	NA
6938	2246	NA	NA	NA
6939	2247	NA	NA	NA
6940	224719	NA	2	NA
6941	224719	NA	NA	NA
6942	224756	NA	13	NA
6943	224756	NA	NA	NA
6944	2248	NA	NA	NA
6945	2249	NA	2	NA
6946	2249	NA	NA	NA
6947	225	NA	NA	NA
6948	2250	NA	NA	NA
6949	2251	NA	35	NA
6950	2251	NA	NA	NA
6951	225143	NA	9	NA
6952	225143	NA	NA	NA
6953	225194	NA	NA	3
6954	2252	NA	NA	NA
6955	2253	NA	NA	NA
6956	225326	15	NA	NA
6957	225326	NA	NA	14
6958	225326	NA	NA	NA
6959	2254	NA	NA	NA
6960	2255	NA	NA	NA
6961	2256	NA	NA	NA
6962	2257	NA	NA	NA
6963	2258	NA	NA	NA
6964	225842	NA	6	NA
6965	225842	NA	NA	NA
6966	225848	NA	5	NA
6967	225848	NA	NA	7
6968	225848	NA	NA	NA
6969	2259	NA	17	NA
6970	2259	NA	NA	NA
6971	225937	NA	2	NA
6972	225937	NA	NA	NA
6973	225992	10	NA	NA
6974	225992	NA	25	NA
6975	225992	NA	NA	12
6976	225992	NA	NA	NA
6977	226	NA	42	NA
6978	226	NA	NA	NA
6979	2260	NA	2	NA
6980	2260	NA	NA	NA
6981	2261	NA	3	NA
6982	2261	NA	NA	NA
6983	226185	NA	11	NA
6984	226185	NA	NA	NA
6985	226186	NA	285	NA
6986	226186	NA	NA	NA
6987	2262	NA	NA	NA
6988	2263	NA	17	NA
6989	2263	NA	NA	NA
6990	2264	NA	NA	NA
6991	2265	NA	NA	NA
6992	2266	NA	NA	NA
6993	2267	NA	13	NA
6994	2267	NA	NA	NA
6995	2268	NA	1	NA
6996	2268	NA	NA	NA
6997	2269	NA	NA	NA
6998	226900	NA	1	NA
6999	226900	NA	NA	NA
7000	227	NA	NA	NA
7001	2270	NA	NA	NA
7002	227290	NA	29	NA
7003	227290	NA	NA	NA
7004	227292	NA	1	NA
7005	227292	NA	NA	NA
7006	2275	NA	1	NA
7007	2275	NA	NA	NA
7008	227598	NA	2	NA
7009	227598	NA	NA	NA
7010	227882	NA	24	NA
7011	227882	NA	NA	NA
7012	2279	NA	1	NA
7013	2279	NA	NA	NA
7014	227941	NA	1	NA
7015	227941	NA	NA	NA
7016	228	NA	NA	5
7017	228	NA	NA	NA
7018	2284	NA	5	NA
7019	2284	NA	NA	NA
7020	228400	NA	246	NA
7021	228400	NA	NA	NA
7022	228405	NA	22	NA
7023	228405	NA	NA	NA
7024	228410	NA	45	NA
7025	228410	NA	NA	NA
7026	2285	NA	255	NA
7027	2285	NA	NA	NA
7028	2287	NA	1	NA
7029	2287	NA	NA	NA
7030	228745	NA	NA	4
7031	229	NA	NA	NA
7032	229545	NA	NA	1
7033	23	NA	NA	NA
7034	230	NA	NA	NA
7035	230089	NA	17	NA
7036	230089	NA	NA	NA
7037	2301	NA	1	NA
7038	2301	NA	NA	NA
7039	230158	NA	1	NA
7040	230158	NA	NA	NA
7041	230355	NA	8	NA
7042	230355	NA	NA	NA
7043	230356	NA	3	NA
7044	230356	NA	NA	NA
7045	230361	NA	21	NA
7046	230361	NA	NA	NA
7047	2307	NA	1	NA
7048	2307	NA	NA	NA
7049	2309	NA	5	NA
7050	2309	NA	NA	NA
7051	231	NA	NA	NA
7052	231454	NA	15	NA
7053	231454	NA	NA	NA
7054	231455	13	NA	NA
7055	231455	NA	NA	12
7056	231455	NA	NA	NA
7057	2316	NA	7	NA
7058	2316	NA	NA	NA
7059	232	NA	NA	NA
7060	232259	NA	NA	10
7061	2325	NA	5	NA
7062	2325	NA	NA	5
7063	2325	NA	NA	NA
7064	232721	10	NA	NA
7065	232721	NA	16	NA
7066	232721	NA	NA	9
7067	232721	NA	NA	NA
7068	233	NA	NA	NA
7069	2330	NA	8	NA
7070	2330	NA	NA	NA
7071	233055	NA	NA	5
7072	2331	NA	NA	8
7073	233181	NA	3	NA
7074	233181	NA	NA	4
7075	233181	NA	NA	NA
7076	233316	NA	3	NA
7077	233316	NA	NA	NA
7078	233412	NA	4	NA
7079	233412	NA	NA	NA
7080	2335	NA	40	NA
7081	2335	NA	NA	NA
7082	2336	NA	3	NA
7083	2336	NA	NA	NA
7084	234	NA	5	NA
7085	234	NA	NA	NA
7086	2342	NA	2	NA
7087	2342	NA	NA	NA
7088	234267	NA	40	NA
7089	234267	NA	NA	NA
7090	234612	NA	4	NA
7091	234612	NA	NA	2
7092	234612	NA	NA	NA
7093	234621	NA	2	NA
7094	234621	NA	NA	NA
7095	234827	NA	NA	2
7096	234831	NA	1	NA
7097	234831	NA	NA	1
7098	234831	NA	NA	NA
7099	235	NA	NA	8
7100	235	NA	NA	NA
7101	2350	19	NA	NA
7102	2350	NA	NA	23
7103	2350	NA	NA	NA
7104	2352	NA	NA	4
7105	235279	NA	6	NA
7106	235279	NA	NA	NA
7107	2358	NA	NA	4
7108	236	NA	NA	NA
7109	237	NA	218	NA
7110	237	NA	NA	NA
7111	2371	NA	43	NA
7112	2371	NA	NA	3
7113	2371	NA	NA	NA
7114	237609	NA	10	NA
7115	237609	NA	NA	11
7116	237609	NA	NA	NA
7117	237610	NA	14	NA
7118	237610	NA	NA	7
7119	237610	NA	NA	NA
7120	238	49	NA	NA
7121	238	NA	339	NA
7122	238	NA	NA	49
7123	238	NA	NA	NA
7124	238834	11	NA	NA
7125	238834	NA	NA	11
7126	238834	NA	NA	NA
7127	239	NA	NA	NA
7128	239934	NA	8	NA
7129	239934	NA	NA	NA
7130	239935	NA	77	NA
7131	239935	NA	NA	7
7132	239935	NA	NA	NA
7133	24	NA	NA	6
7134	24	NA	NA	NA
7135	240	NA	NA	NA
7136	240015	NA	23	NA
7137	240015	NA	NA	NA
7138	240426	NA	1	NA
7139	240426	NA	NA	NA
7140	240427	NA	36	NA
7141	240427	NA	NA	8
7142	240427	NA	NA	NA
7143	240495	NA	NA	4
7144	241	NA	NA	NA
7145	241244	NA	29	NA
7146	241244	NA	NA	11
7147	241244	NA	NA	NA
7148	241425	NA	NA	3
7149	2419	NA	3	NA
7150	2419	NA	NA	NA
7151	242	NA	NA	NA
7152	2420	NA	19	NA
7153	2420	NA	NA	NA
7154	2421	NA	NA	5
7155	2422	NA	18	NA
7156	2422	NA	NA	NA
7157	242231	NA	37	NA
7158	242231	NA	NA	NA
7159	2423	NA	10	NA
7160	2423	NA	NA	2
7161	2423	NA	NA	NA
7162	2424	NA	NA	1
7163	2426	NA	NA	8
7164	242619	NA	92	NA
7165	242619	NA	NA	NA
7166	243	NA	NA	NA
7167	243090	NA	17	NA
7168	243090	NA	NA	NA
7169	243159	NA	2	NA
7170	243159	NA	NA	NA
7171	243164	NA	15	NA
7172	243164	NA	NA	NA
7173	243230	NA	13	NA
7174	243230	NA	NA	NA
7175	243232	NA	2	NA
7176	243232	NA	NA	NA
7177	243233	NA	29	NA
7178	243233	NA	NA	NA
7179	243243	NA	3	NA
7180	243243	NA	NA	NA
7181	243265	NA	26	NA
7182	243265	NA	NA	NA
7183	243272	NA	93	NA
7184	243272	NA	NA	NA
7185	243275	NA	600	NA
7186	243275	NA	NA	NA
7187	2433	NA	6	NA
7188	2433	NA	NA	NA
7189	243365	NA	26	NA
7190	243365	NA	NA	NA
7191	2434	NA	NA	8
7192	243899	NA	28	NA
7193	243899	NA	NA	4
7194	243899	NA	NA	NA
7195	244	NA	NA	NA
7196	244366	NA	3	NA
7197	244366	NA	NA	12
7198	244366	NA	NA	NA
7199	244787	NA	NA	3
7200	245	NA	NA	NA
7201	245188	NA	17	NA
7202	245188	NA	NA	5
7203	245188	NA	NA	NA
7204	246	NA	NA	NA
7205	246194	NA	43	NA
7206	246194	NA	NA	NA
7207	246195	NA	251	NA
7208	246195	NA	NA	NA
7209	246196	NA	2	NA
7210	246196	NA	NA	NA
7211	246197	NA	10	NA
7212	246197	NA	NA	NA
7213	246198	NA	3	NA
7214	246198	NA	NA	NA
7215	246200	NA	28	NA
7216	246200	NA	NA	NA
7217	246273	NA	NA	4
7218	246432	NA	12	NA
7219	246432	NA	NA	2
7220	246432	NA	NA	NA
7221	246787	128	NA	NA
7222	246787	NA	1121	NA
7223	246787	NA	NA	166
7224	246787	NA	NA	NA
7225	246969	NA	1	NA
7226	246969	NA	NA	NA
7227	247	NA	NA	NA
7228	247156	NA	2	NA
7229	247156	NA	NA	NA
7230	247523	15	NA	NA
7231	247523	NA	5	NA
7232	247523	NA	NA	15
7233	247523	NA	NA	NA
7234	248	NA	NA	NA
7235	248026	NA	NA	4
7236	249	NA	NA	NA
7237	249265	NA	2	NA
7238	249265	NA	NA	NA
7239	249402	NA	NA	7
7240	25	NA	NA	NA
7241	250	NA	NA	NA
7242	251	NA	NA	NA
7243	251221	NA	29	NA
7244	251221	NA	NA	NA
7245	251229	NA	18	NA
7246	251229	NA	NA	NA
7247	251698	NA	4	NA
7248	251698	NA	NA	NA
7249	251701	NA	NA	3
7250	252	NA	NA	NA
7251	252307	NA	NA	4
7252	252356	NA	29	NA
7253	252356	NA	NA	NA
7254	252514	10	NA	NA
7255	252514	NA	25	NA
7256	252514	NA	NA	12
7257	252514	NA	NA	NA
7258	252966	NA	NA	1
7259	252970	NA	NA	2
7260	253	42	NA	NA
7261	253	NA	141	NA
7262	253	NA	NA	87
7263	253	NA	NA	NA
7264	253239	NA	NA	6
7265	253245	13	NA	NA
7266	253245	NA	NA	16
7267	253245	NA	NA	NA
7268	254	NA	NA	NA
7269	254250	NA	5	NA
7270	254250	NA	NA	NA
7271	254945	NA	3	NA
7272	254945	NA	NA	NA
7273	255	NA	NA	NA
7274	255247	NA	11	NA
7275	255247	NA	NA	10
7276	255247	NA	NA	NA
7277	255248	NA	2	NA
7278	255248	NA	NA	NA
7279	256	NA	NA	NA
7280	256319	NA	10	NA
7281	256319	NA	NA	NA
7282	256618	NA	NA	4
7283	256701	NA	NA	11
7284	257	NA	NA	NA
7285	257708	13	NA	NA
7286	257708	NA	33	NA
7287	257708	NA	NA	16
7288	257708	NA	NA	NA
7289	257758	22795	NA	NA
7290	257758	NA	NA	21334
7291	257758	NA	NA	NA
7292	258	NA	NA	NA
7293	258224	NA	NA	4
7294	258594	NA	3	NA
7295	258594	NA	NA	NA
7296	259	NA	NA	NA
7297	259354	NA	NA	4
7298	259536	NA	1	NA
7299	259536	NA	NA	NA
7300	259537	14	NA	NA
7301	259537	NA	NA	16
7302	259537	NA	NA	NA
7303	259564	NA	14	NA
7304	259564	NA	NA	NA
7305	259901	NA	10	NA
7306	259901	NA	NA	NA
7307	26	NA	NA	NA
7308	260	NA	NA	NA
7309	260149	NA	1	NA
7310	260149	NA	NA	NA
7311	260552	NA	11	NA
7312	260552	NA	NA	6
7313	260552	NA	NA	NA
7314	260714	NA	NA	6
7315	261	NA	NA	NA
7316	261164	NA	19	NA
7317	261164	NA	NA	3
7318	261164	NA	NA	NA
7319	261292	NA	20	NA
7320	261292	NA	NA	2
7321	261292	NA	NA	NA
7322	261302	NA	NA	4
7323	261317	NA	1	NA
7324	261317	NA	NA	NA
7325	261963	NA	18	NA
7326	261963	NA	NA	NA
7327	261964	12	NA	NA
7328	261964	NA	NA	17
7329	261964	NA	NA	NA
7330	262	NA	35	NA
7331	262	NA	NA	NA
7332	262324	NA	37	NA
7333	262324	NA	NA	10
7334	262324	NA	NA	NA
7335	262543	NA	14	NA
7336	262543	NA	NA	NA
7337	262727	NA	297	NA
7338	262727	NA	NA	NA
7339	262768	NA	1	NA
7340	262768	NA	NA	NA
7341	263	13	NA	NA
7342	263	NA	3	NA
7343	263	NA	NA	13
7344	263	NA	NA	NA
7345	263358	NA	16	NA
7346	263358	NA	NA	NA
7347	263819	NA	3	NA
7348	263819	NA	NA	7
7349	263819	NA	NA	NA
7350	264	NA	2	NA
7351	264	NA	NA	NA
7352	264198	NA	25	NA
7353	264198	NA	NA	NA
7354	264199	NA	3	NA
7355	264199	NA	NA	NA
7356	264202	NA	1	NA
7357	264202	NA	NA	NA
7358	264445	NA	12	NA
7359	264445	NA	NA	NA
7360	264697	NA	26	NA
7361	264697	NA	NA	12
7362	264697	NA	NA	NA
7363	264730	NA	3	NA
7364	264730	NA	NA	NA
7365	264731	NA	3657	NA
7366	264731	NA	NA	NA
7367	265	NA	3	NA
7368	265	NA	NA	NA
7369	265072	NA	37	NA
7370	265072	NA	NA	NA
7371	265293	NA	25	NA
7372	265293	NA	NA	1
7373	265293	NA	NA	NA
7374	265570	NA	11	NA
7375	265570	NA	NA	NA
7376	265606	NA	NA	7
7377	265960	NA	7	NA
7378	265960	NA	NA	5
7379	265960	NA	NA	NA
7380	266	NA	NA	2
7381	266	NA	NA	NA
7382	266009	NA	NA	5
7383	266117	NA	25	NA
7384	266117	NA	NA	NA
7385	266264	NA	22	NA
7386	266264	NA	NA	NA
7387	266265	NA	32	NA
7388	266265	NA	NA	NA
7389	266779	NA	10	NA
7390	266779	NA	NA	6
7391	266779	NA	NA	NA
7392	266940	NA	24	NA
7393	266940	NA	NA	NA
7394	267	NA	NA	NA
7395	267128	NA	14	NA
7396	267128	NA	NA	NA
7397	267748	NA	7	NA
7398	267748	NA	NA	NA
7399	267818	NA	NA	6
7400	267889	NA	3	NA
7401	267889	NA	NA	NA
7402	268	NA	NA	NA
7403	268739	NA	7	NA
7404	268739	NA	NA	NA
7405	268746	NA	1	NA
7406	268746	NA	NA	NA
7407	269	NA	NA	NA
7408	269261	NA	NA	3
7409	269484	NA	3	NA
7410	269484	NA	NA	NA
7411	269798	NA	136	NA
7412	269798	NA	NA	NA
7413	269799	NA	22	NA
7414	269799	NA	NA	NA
7415	269800	NA	17	NA
7416	269800	NA	NA	NA
7417	27	NA	NA	NA
7418	270	NA	20	NA
7419	270	NA	NA	NA
7420	2702	15	NA	NA
7421	2702	NA	81	NA
7422	2702	NA	NA	29
7423	2702	NA	NA	NA
7424	270351	NA	37	NA
7425	270351	NA	NA	2
7426	270351	NA	NA	NA
7427	271	NA	NA	6
7428	271	NA	NA	NA
7429	271065	NA	NA	5
7430	271097	NA	NA	8
7431	271098	NA	NA	13
7432	272	NA	NA	NA
7433	272123	NA	14	NA
7434	272123	NA	NA	NA
7435	272131	NA	NA	2
7436	2724	NA	NA	2
7437	272556	NA	75	NA
7438	272556	NA	NA	NA
7439	272558	NA	34	NA
7440	272558	NA	NA	NA
7441	272559	NA	83	NA
7442	272559	NA	NA	NA
7443	272560	NA	20	NA
7444	272560	NA	NA	NA
7445	272564	NA	16	NA
7446	272564	NA	NA	NA
7447	272567	NA	1	NA
7448	272567	NA	NA	NA
7449	272568	NA	16	NA
7450	272568	NA	NA	NA
7451	272623	NA	39	NA
7452	272623	NA	NA	NA
7453	272624	NA	688	NA
7454	272624	NA	NA	NA
7455	272626	NA	8	NA
7456	272626	NA	NA	NA
7457	272630	NA	4	NA
7458	272630	NA	NA	NA
7459	272633	NA	22	NA
7460	272633	NA	NA	NA
7461	272634	NA	1	NA
7462	272634	NA	NA	NA
7463	272635	NA	6	NA
7464	272635	NA	NA	NA
7465	272831	NA	8	NA
7466	272831	NA	NA	NA
7467	272844	NA	8	NA
7468	272844	NA	NA	NA
7469	272942	NA	18	NA
7470	272942	NA	NA	NA
7471	273	NA	NA	NA
7472	273035	NA	5	NA
7473	273035	NA	NA	NA
7474	273036	NA	7	NA
7475	273036	NA	NA	NA
7476	273063	NA	10	NA
7477	273063	NA	NA	NA
7478	273068	NA	21	NA
7479	273068	NA	NA	NA
7480	273075	NA	1	NA
7481	273075	NA	NA	NA
7482	273116	NA	5	NA
7483	273116	NA	NA	NA
7484	273121	NA	13	NA
7485	273121	NA	NA	NA
7486	273133	NA	1	NA
7487	273133	NA	NA	NA
7488	273376	NA	NA	8
7489	2734	NA	NA	2
7490	273526	NA	2	NA
7491	273526	NA	NA	NA
7492	2737	NA	10	NA
7493	2737	NA	NA	NA
7494	274	NA	12	NA
7495	274	NA	NA	2
7496	274	NA	NA	NA
7497	2742	NA	56	NA
7498	2742	NA	NA	NA
7499	2743	15	NA	NA
7500	2743	NA	7	NA
7501	2743	NA	NA	15
7502	2743	NA	NA	NA
7503	274493	NA	33	NA
7504	274493	NA	NA	NA
7505	2745	NA	34	NA
7506	2745	NA	NA	NA
7507	274537	17	NA	NA
7508	274537	NA	22	NA
7509	274537	NA	NA	21
7510	274537	NA	NA	NA
7511	274539	13	NA	NA
7512	274539	NA	NA	13
7513	274539	NA	NA	NA
7514	2747	NA	108	NA
7515	2747	NA	NA	NA
7516	275	NA	NA	NA
7517	2751	22	NA	NA
7518	2751	NA	NA	27
7519	2751	NA	NA	NA
7520	276	NA	NA	NA
7521	277	NA	NA	2
7522	277	NA	NA	NA
7523	277988	NA	3	NA
7524	277988	NA	NA	NA
7525	278	NA	NA	NA
7526	278137	NA	2	NA
7527	278137	NA	NA	NA
7528	278148	NA	2	NA
7529	278148	NA	NA	NA
7530	278153	NA	7	NA
7531	278153	NA	NA	1
7532	278153	NA	NA	NA
7533	278197	NA	4	NA
7534	278197	NA	NA	NA
7535	279	NA	NA	NA
7536	279058	NA	14	NA
7537	279058	NA	NA	14
7538	279058	NA	NA	NA
7539	279113	20	NA	NA
7540	279113	NA	23	NA
7541	279113	NA	NA	24
7542	279113	NA	NA	NA
7543	279238	NA	7	NA
7544	279238	NA	NA	NA
7545	279808	NA	2	NA
7546	279808	NA	NA	NA
7547	28	NA	NA	NA
7548	280	NA	NA	5
7549	280	NA	NA	NA
7550	28025	NA	14	NA
7551	28025	NA	NA	6
7552	28025	NA	NA	NA
7553	28026	NA	NA	4
7554	28028	14	NA	NA
7555	28028	NA	30	NA
7556	28028	NA	NA	14
7557	28028	NA	NA	NA
7558	28031	NA	5	NA
7559	28031	NA	NA	5
7560	28031	NA	NA	NA
7561	28035	14	NA	NA
7562	28035	NA	80	NA
7563	28035	NA	NA	14
7564	28035	NA	NA	NA
7565	28037	162988	NA	NA
7566	28037	NA	42300	NA
7567	28037	NA	NA	156713
7568	28037	NA	NA	NA
7569	28038	NA	26	NA
7570	28038	NA	NA	16
7571	28038	NA	NA	NA
7572	28049	NA	NA	2
7573	280505	NA	2	NA
7574	280505	NA	NA	NA
7575	28056	NA	9	NA
7576	28056	NA	NA	NA
7577	28065	NA	4	NA
7578	28065	NA	NA	NA
7579	28068	20	NA	NA
7580	28068	NA	NA	29
7581	28068	NA	NA	NA
7582	28072	NA	17	NA
7583	28072	NA	NA	NA
7584	28091	877	NA	NA
7585	28091	NA	2894	NA
7586	28091	NA	NA	899
7587	28091	NA	NA	NA
7588	28095	18	NA	NA
7589	28095	NA	30	NA
7590	28095	NA	NA	22
7591	28095	NA	NA	NA
7592	281	NA	NA	NA
7593	28105	NA	14	NA
7594	28105	NA	NA	NA
7595	28108	23	NA	NA
7596	28108	NA	7	NA
7597	28108	NA	NA	26
7598	28108	NA	NA	NA
7599	281090	NA	5	NA
7600	281090	NA	NA	NA
7601	28110	NA	24	NA
7602	28110	NA	NA	6
7603	28110	NA	NA	NA
7604	28112	8704	NA	NA
7605	28112	NA	6813	NA
7606	28112	NA	NA	8763
7607	28112	NA	NA	NA
7608	281120	NA	NA	9
7609	28116	159	NA	NA
7610	28116	NA	718	NA
7611	28116	NA	NA	181
7612	28116	NA	NA	NA
7613	28118	286	NA	NA
7614	28118	NA	NA	313
7615	28118	NA	NA	NA
7616	28123	598	NA	NA
7617	28123	NA	NA	627
7618	28123	NA	NA	NA
7619	28129	3549	NA	NA
7620	28129	NA	NA	3625
7621	28129	NA	NA	NA
7622	28131	9599	NA	NA
7623	28131	NA	16640	NA
7624	28131	NA	NA	9714
7625	28131	NA	NA	NA
7626	281310	NA	100	NA
7627	281310	NA	NA	NA
7628	28132	73369	NA	NA
7629	28132	NA	NA	73578
7630	28132	NA	NA	NA
7631	28141	NA	NA	13
7632	28151	15	NA	NA
7633	28151	NA	NA	17
7634	28151	NA	NA	NA
7635	28173	12	NA	NA
7636	28173	NA	19	NA
7637	28173	NA	NA	13
7638	28173	NA	NA	NA
7639	28187	NA	NA	6
7640	28188	170	NA	NA
7641	28188	NA	NA	156
7642	28188	NA	NA	NA
7643	28196	NA	18	NA
7644	28196	NA	NA	NA
7645	28197	NA	14	NA
7646	28197	NA	NA	7
7647	28197	NA	NA	NA
7648	28199	12	NA	NA
7649	28199	NA	NA	12
7650	28199	NA	NA	NA
7651	282	NA	NA	NA
7652	28209	NA	2	NA
7653	28209	NA	NA	NA
7654	28211	NA	331	NA
7655	28211	NA	NA	NA
7656	28216	NA	2309	NA
7657	28216	NA	NA	NA
7658	28221	NA	51	NA
7659	28221	NA	NA	NA
7660	28223	NA	NA	4
7661	28227	NA	NA	8
7662	28228	NA	27	NA
7663	28228	NA	NA	NA
7664	28229	16	NA	NA
7665	28229	NA	NA	19
7666	28229	NA	NA	NA
7667	28231	NA	59	NA
7668	28231	NA	NA	NA
7669	28232	NA	NA	4
7670	28251	49	NA	NA
7671	28251	NA	477	NA
7672	28251	NA	NA	61
7673	28251	NA	NA	NA
7674	28253	NA	8	NA
7675	28253	NA	NA	NA
7676	28256	NA	5	NA
7677	28256	NA	NA	NA
7678	28258	NA	29	NA
7679	28258	NA	NA	7
7680	28258	NA	NA	NA
7681	28262	NA	NA	3
7682	28264	NA	NA	6
7683	283	NA	3	NA
7684	283	NA	NA	NA
7685	283165	NA	1	NA
7686	283165	NA	NA	NA
7687	28358	NA	2	NA
7688	28358	NA	NA	NA
7689	283686	12	NA	NA
7690	283686	NA	3	NA
7691	283686	NA	NA	13
7692	283686	NA	NA	NA
7693	283699	12	NA	NA
7694	283699	NA	4	NA
7695	283699	NA	NA	13
7696	283699	NA	NA	NA
7697	283734	27	NA	NA
7698	283734	NA	22	NA
7699	283734	NA	NA	28
7700	283734	NA	NA	NA
7701	283811	20	NA	NA
7702	283811	NA	NA	31
7703	283811	NA	NA	NA
7704	284	NA	NA	NA
7705	284016	NA	NA	4
7706	28442	NA	4	NA
7707	28442	NA	NA	NA
7708	28446	15	NA	NA
7709	28446	NA	NA	23
7710	28446	NA	NA	NA
7711	28447	18	NA	NA
7712	28447	NA	19	NA
7713	28447	NA	NA	21
7714	28447	NA	NA	NA
7715	28448	NA	NA	1
7716	28450	NA	45	NA
7717	28450	NA	NA	11
7718	28450	NA	NA	NA
7719	28452	NA	8	NA
7720	28452	NA	NA	1
7721	28452	NA	NA	NA
